order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch
415ee878,5000.13,groceries,prepaid,500018,2026-05-11T16:42:00,agent_5,312,groceries,7500.82,attr_2,groceries,5000.13,attr_2,user_162,3927.28,groceries,592,1,0.49,1,1,1,0.343,0,0
4d19d2dc,4767.66,footwear,COD,50004,2026-05-19T07:48:00,agent_51,41,footwear,6767.51,attr_4,footwear,4767.66,attr_4,user_307,2103.92,groceries,1192,1,0.9,1,1,1,0.27,0,0
c2cf5e48,6245.9,footwear,COD,500019,2026-04-23T03:38:00,agent_50,57,footwear,7049.38,attr_5,footwear,6245.9,attr_5,user_340,5295.18,footwear,930,1,0.32,1,1,1,0.224,0,0
8c9cf9a7,1500.56,home,prepaid,500019,2026-04-22T08:04:00,agent_44,292,home,2453.91,attr_2,home,1500.56,attr_2,user_497,4379.19,fashion,54,1,0.78,1,1,1,0.234,1,0
e0fa0d56,593.44,groceries,COD,50007,2026-02-27T21:27:00,agent_22,324,groceries,766.19,attr_5,groceries,593.44,attr_5,user_324,5125.58,footwear,471,0,0.78,1,1,1,0.234,0,0
eb5074aa,2039.97,groceries,prepaid,500013,2026-04-09T13:57:00,agent_11,162,groceries,3167.32,attr_1,groceries,2039.97,attr_1,user_102,2203.1,groceries,268,0,0.76,1,1,1,0.532,1,0
14b9434f,7073.94,flights,prepaid,50007,2026-02-02T06:05:00,agent_3,174,flights,6562.6,attr_5,flights,7073.94,attr_5,user_76,2317.12,footwear,1217,1,0.59,1,0,1,0.177,0,1
91962591,2321.29,footwear,prepaid,50007,2026-05-19T07:55:00,agent_14,204,footwear,1737.94,attr_4,footwear,2321.29,attr_4,user_152,5157.82,footwear,1114,1,0.65,1,0,1,0.455,0,0
37459bc3,5571.48,groceries,prepaid,500014,2026-03-21T04:27:00,agent_41,69,groceries,7096.74,attr_1,groceries,5571.48,attr_1,user_355,5087.37,groceries,886,1,0.25,1,1,1,0.175,0,0
47ef4b22,6860.02,flights,prepaid,500010,2026-05-16T10:16:00,agent_46,156,flights,5471.12,attr_3,flights,6860.02,attr_2,user_475,3479.36,flights,460,1,0.51,1,0,0,0.357,0,0
f7204ab0,1477.47,home,COD,50002,2026-04-21T23:13:00,agent_6,87,footwear,1032.65,attr_1,home,1477.47,attr_1,user_401,5424.31,footwear,1337,1,0.44,0,0,1,0.132,1,0
8820b36e,4674.95,home,prepaid,500011,2026-03-16T12:44:00,agent_55,118,home,7565.49,attr_5,home,4674.95,attr_5,user_206,4550.32,flights,1248,1,0.87,1,1,1,0.261,0,0
f4ab7f49,1703.15,electronics,COD,50002,2026-03-25T10:59:00,agent_38,260,electronics,2256.72,attr_4,electronics,1703.15,attr_4,user_291,3480.23,electronics,428,1,0.88,1,1,1,0.616,1,0
ba470848,4015.92,groceries,COD,500016,2026-01-23T18:55:00,agent_32,18,groceries,2783.3,attr_3,groceries,4015.92,attr_4,user_270,5409.47,groceries,519,0,0.36,1,0,0,0.252,1,0
40059050,7794.64,groceries,COD,50008,2026-01-14T20:32:00,agent_51,120,groceries,6001.61,attr_3,groceries,7794.64,attr_3,user_45,3996.37,groceries,841,1,0.6,1,0,1,0.42,1,0
b34449e0,3920.72,home,COD,500016,2026-05-03T18:05:00,agent_43,64,home,3651.27,attr_2,home,3920.72,attr_2,user_454,3365.34,flights,774,1,0.85,1,0,1,0.255,0,0
29a1922e,2372.54,groceries,COD,50005,2026-03-01T21:55:00,agent_25,58,groceries,3291.37,attr_1,groceries,2372.54,attr_1,user_124,3396.08,groceries,252,1,0.17,1,1,1,0.119,1,0
97fa33be,2220.67,groceries,prepaid,50008,2026-04-16T20:49:00,agent_44,8,groceries,1811.45,attr_1,groceries,2220.67,attr_3,user_142,688.97,electronics,1048,1,0.56,1,0,0,0.168,1,0
53354bbe,2722.58,footwear,COD,500012,2026-03-31T22:27:00,agent_54,63,footwear,2196.45,attr_2,footwear,2722.58,attr_2,user_471,5453.05,footwear,539,1,0.07,1,0,1,0.049,1,0
5b49975f,3885.76,fashion,prepaid,50001,2026-04-08T02:42:00,agent_9,39,fashion,4887.91,attr_4,fashion,3885.76,attr_4,user_409,3297.85,fashion,245,1,0.65,1,1,1,0.455,0,0
c4e6bdea,1176.48,home,COD,500015,2026-04-30T19:16:00,agent_19,128,home,768.0,attr_1,home,1176.48,attr_5,user_343,5027.32,home,112,1,0.25,1,0,0,0.175,0,0
5a946a9d,2332.68,electronics,prepaid,50008,2026-01-21T02:45:00,agent_3,110,electronics,1663.9,attr_5,electronics,2332.68,attr_4,user_106,4339.56,electronics,1394,1,0.58,1,0,0,0.406,0,1
08fffcf6,5272.78,electronics,COD,500013,2026-01-21T10:17:00,agent_57,35,electronics,4262.56,attr_3,electronics,5272.78,attr_5,user_435,2915.13,electronics,871,0,0.12,1,0,0,0.084,1,0
dbcb2f96,7710.37,home,COD,500013,2026-03-20T07:34:00,agent_54,131,home,5372.83,attr_5,home,7710.37,attr_5,user_137,711.62,home,1404,1,0.04,1,0,1,0.028,1,0
d68d9565,860.99,fashion,COD,50008,2026-01-20T18:16:00,agent_52,202,fashion,872.78,attr_1,fashion,860.99,attr_1,user_221,1730.66,fashion,490,1,0.63,1,1,1,0.441,0,0
cbbd9651,5441.6,flights,prepaid,50004,2026-03-09T18:13:00,agent_42,37,flights,6761.88,attr_2,flights,5441.6,attr_2,user_127,5819.13,flights,952,1,0.55,1,1,1,0.385,0,0
73b14f56,3239.58,footwear,prepaid,500016,2026-01-27T08:24:00,agent_22,67,footwear,3662.42,attr_2,footwear,3239.58,attr_2,user_474,2963.44,footwear,503,1,0.93,1,1,1,0.651,0,0
1b03afed,5602.99,footwear,COD,50003,2026-03-11T10:37:00,agent_54,225,footwear,3883.02,attr_3,footwear,5602.99,attr_3,user_67,1546.07,footwear,53,1,0.27,1,0,1,0.189,0,0
2b99ac62,7464.4,home,COD,500013,2026-01-19T03:30:00,agent_49,265,home,6211.55,attr_5,home,7464.4,attr_5,user_397,1980.02,groceries,855,1,0.76,1,0,1,0.228,0,0
a4597e67,6127.82,electronics,COD,500014,2026-02-27T15:05:00,agent_5,5,electronics,6216.28,attr_4,electronics,6127.82,attr_4,user_428,3372.89,electronics,380,1,0.55,1,1,1,0.385,1,0
1f82acb2,1284.51,electronics,prepaid,50005,2026-02-22T23:54:00,agent_17,72,electronics,1674.49,attr_1,electronics,1284.51,attr_1,user_186,2298.88,footwear,1409,1,0.12,1,1,1,0.036,0,0
0e5078e1,828.45,fashion,COD,500015,2026-01-29T13:10:00,agent_17,4,home,650.14,attr_5,fashion,828.45,attr_5,user_396,4134.32,home,1300,1,0.15,0,0,1,0.045,1,0
df840720,4562.24,flights,prepaid,500016,2026-04-02T14:50:00,agent_19,107,flights,5705.34,attr_5,flights,4562.24,attr_5,user_127,5333.88,flights,389,0,0.96,1,1,1,0.672,1,0
4d63ca8f,5810.3,footwear,COD,50002,2026-02-22T11:59:00,agent_18,349,footwear,7763.39,attr_2,footwear,5810.3,attr_2,user_142,5856.99,electronics,77,1,0.3,1,1,1,0.09,0,0
ba16da80,7491.28,fashion,COD,50003,2026-02-06T00:43:00,agent_24,154,fashion,4722.45,attr_3,fashion,7491.28,attr_3,user_386,1072.33,fashion,1378,1,0.41,1,0,1,0.287,0,0
91be3a56,1774.51,footwear,prepaid,500020,2026-01-31T13:47:00,agent_41,201,fashion,1638.04,attr_5,footwear,1774.51,attr_5,user_487,1967.52,fashion,585,1,0.79,0,0,1,0.237,0,1
cfad1119,1516.52,flights,prepaid,500019,2026-02-01T23:26:00,agent_25,72,flights,2413.54,attr_1,flights,1516.52,attr_1,user_462,1540.18,electronics,257,1,0.05,1,1,1,0.015,1,0
e7d100e6,3633.92,electronics,prepaid,500013,2026-01-28T08:09:00,agent_41,46,electronics,5927.12,attr_5,electronics,3633.92,attr_5,user_403,3039.27,electronics,1302,0,1.0,1,1,1,0.7,1,0
bac188f3,5057.85,electronics,prepaid,500018,2026-05-10T10:25:00,agent_22,40,electronics,5373.08,attr_2,electronics,5057.85,attr_2,user_223,5845.12,electronics,31,1,0.55,1,1,1,0.385,0,0
3a93cc9e,968.71,home,COD,500012,2026-03-17T14:32:00,agent_55,50,home,810.49,attr_5,home,968.71,attr_5,user_230,3747.61,flights,961,1,0.83,1,0,1,0.249,1,0
f93d965f,2168.85,flights,COD,500013,2026-01-25T03:25:00,agent_37,245,flights,2694.58,attr_2,flights,2168.85,attr_2,user_395,668.45,electronics,383,0,0.9,1,1,1,0.27,1,0
410c0e73,3038.18,home,prepaid,500020,2026-02-02T09:34:00,agent_14,163,home,3383.06,attr_5,home,3038.18,attr_5,user_73,4368.95,home,791,1,0.75,1,1,1,0.525,1,0
a76a9329,6117.54,flights,COD,50007,2026-01-20T19:59:00,agent_40,35,flights,3993.69,attr_1,flights,6117.54,attr_1,user_442,3197.6,groceries,221,1,0.0,1,0,1,0.0,0,1
5f75451f,5827.24,groceries,prepaid,500012,2026-04-29T08:40:00,agent_13,269,groceries,4912.95,attr_2,groceries,5827.24,attr_2,user_307,4423.24,electronics,626,1,0.48,1,0,1,0.144,0,0
fd9b6443,1141.93,flights,COD,500015,2026-05-09T10:22:00,agent_28,141,flights,1278.89,attr_3,flights,1141.93,attr_3,user_85,4294.33,flights,1354,1,0.67,1,1,1,0.469,0,0
1cecd58f,5525.21,flights,prepaid,500014,2026-01-15T16:26:00,agent_17,13,flights,6267.21,attr_3,flights,5525.21,attr_3,user_112,2761.74,fashion,1187,0,0.98,1,1,1,0.294,1,0
e78fe20b,1267.94,flights,COD,50009,2026-03-27T05:42:00,agent_4,132,flights,1617.07,attr_3,flights,1267.94,attr_3,user_453,3781.37,flights,1313,1,0.17,1,1,1,0.119,1,0
1f7644a5,3674.54,home,COD,500015,2026-04-27T19:28:00,agent_40,21,home,4681.71,attr_5,home,3674.54,attr_5,user_160,5884.47,home,824,0,0.11,1,1,1,0.077,0,0
d7227aeb,3075.36,home,prepaid,50001,2026-03-10T07:52:00,agent_17,3,home,2576.45,attr_1,home,3075.36,attr_3,user_337,3537.88,home,554,1,0.17,1,0,0,0.119,0,1
1e99e6e5,2029.65,electronics,prepaid,500019,2026-05-12T04:48:00,agent_24,181,electronics,3088.06,attr_1,electronics,2029.65,attr_1,user_29,2742.64,groceries,138,1,0.58,1,1,1,0.174,0,0
b2f7101f,5446.66,footwear,prepaid,50001,2026-02-18T16:26:00,agent_48,11,footwear,6303.15,attr_4,footwear,5446.66,attr_4,user_34,3661.81,footwear,435,1,0.32,1,1,1,0.224,0,0
e0289e86,3450.67,electronics,COD,500016,2026-03-10T20:41:00,agent_46,90,electronics,5516.63,attr_1,electronics,3450.67,attr_1,user_221,876.82,electronics,214,1,0.73,1,1,1,0.511,0,0
10b4e6a5,2923.01,home,prepaid,500011,2026-01-05T17:53:00,agent_57,20,home,4325.38,attr_1,home,2923.01,attr_1,user_218,3364.95,home,963,0,0.81,1,1,1,0.567,0,0
d5cbe2fa,3581.23,groceries,prepaid,50005,2026-05-19T02:27:00,agent_37,3,groceries,4610.02,attr_1,groceries,3581.23,attr_1,user_180,1637.03,electronics,778,1,0.75,1,1,1,0.225,1,0
28500db8,5066.33,groceries,COD,50005,2026-04-15T14:06:00,agent_56,42,groceries,7572.82,attr_1,groceries,5066.33,attr_1,user_393,3293.63,groceries,1250,1,0.67,1,1,1,0.469,1,0
8a8aafac,3265.01,fashion,COD,50009,2026-01-09T00:07:00,agent_29,118,fashion,4207.74,attr_1,fashion,3265.01,attr_1,user_194,5414.11,footwear,1003,1,0.09,1,1,1,0.027,0,0
4e58151a,6881.83,home,COD,50009,2026-02-28T07:06:00,agent_21,52,home,7160.68,attr_4,home,6881.83,attr_4,user_366,2470.28,home,852,1,0.48,1,1,1,0.336,0,0
9a43a84e,3733.24,footwear,prepaid,500010,2026-02-26T15:22:00,agent_51,12,footwear,4870.71,attr_5,footwear,3733.24,attr_5,user_121,3411.15,footwear,1021,1,0.35,1,1,1,0.245,0,0
33b55c80,3085.47,footwear,prepaid,500014,2026-01-26T12:23:00,agent_24,12,footwear,2459.81,attr_4,footwear,3085.47,attr_4,user_29,3860.69,footwear,1087,1,0.84,1,0,1,0.588,0,0
e2750adb,2995.51,fashion,COD,500018,2026-04-18T00:44:00,agent_31,655,fashion,2579.9,attr_1,fashion,2995.51,attr_3,user_440,747.41,fashion,291,1,0.92,1,0,0,0.644,0,0
07aa42f6,667.11,flights,COD,500019,2026-05-04T12:03:00,agent_55,27,flights,863.88,attr_1,flights,667.11,attr_1,user_341,1527.91,fashion,1447,1,0.28,1,1,1,0.084,0,0
61a9b91d,414.2,fashion,COD,50004,2026-03-05T03:31:00,agent_38,174,fashion,618.93,attr_3,fashion,414.2,attr_3,user_279,3411.85,home,1160,1,0.74,1,1,1,0.222,0,0
066700ff,2571.66,fashion,COD,50005,2026-01-11T20:17:00,agent_28,38,fashion,3573.27,attr_2,fashion,2571.66,attr_2,user_345,5217.75,fashion,1364,0,0.05,1,1,1,0.035,0,0
5df843a6,8844.27,home,COD,500012,2026-01-18T15:05:00,agent_20,4,electronics,7037.16,attr_4,home,8844.27,attr_4,user_99,660.61,electronics,1016,1,0.11,0,0,1,0.033,1,0
8be02250,2988.41,footwear,COD,500016,2026-03-30T23:04:00,agent_26,246,footwear,2243.38,attr_3,footwear,2988.41,attr_4,user_350,4909.16,footwear,321,1,0.26,1,0,0,0.182,0,1
16214142,2542.87,home,COD,50009,2026-02-21T21:05:00,agent_57,36,home,4020.64,attr_5,home,2542.87,attr_5,user_105,1125.34,home,37,1,0.76,1,1,1,0.532,0,0
0e96cae2,4253.2,fashion,COD,50009,2026-04-27T11:30:00,agent_17,6,fashion,6899.57,attr_2,fashion,4253.2,attr_2,user_111,1168.27,fashion,55,1,0.22,1,1,1,0.154,0,0
709d2cdb,3597.9,groceries,prepaid,50007,2026-02-01T21:19:00,agent_57,31,groceries,4306.16,attr_3,groceries,3597.9,attr_3,user_53,4081.02,fashion,138,1,0.6,1,1,1,0.18,0,0
4d54741c,2769.87,flights,COD,50002,2026-04-16T08:35:00,agent_58,229,flights,3623.74,attr_2,flights,2769.87,attr_2,user_219,5504.73,groceries,812,1,0.27,1,1,1,0.081,1,0
ddb4b7ef,2271.0,fashion,prepaid,50005,2026-01-24T11:00:00,agent_14,372,fashion,2852.98,attr_4,fashion,2271.0,attr_4,user_265,825.28,fashion,569,1,0.81,1,1,1,0.567,0,0
95e5f36c,3836.22,flights,COD,500012,2026-01-19T16:23:00,agent_56,93,flights,3166.48,attr_2,flights,3836.22,attr_2,user_34,1687.39,flights,1327,1,0.91,1,0,1,0.637,1,0
27a71eb9,2531.85,flights,prepaid,50004,2026-05-09T21:16:00,agent_27,47,flights,2608.06,attr_5,flights,2531.85,attr_5,user_240,4732.96,fashion,665,1,0.97,1,1,1,0.291,0,0
e35244aa,912.78,groceries,prepaid,50005,2026-02-02T13:03:00,agent_7,224,groceries,920.4,attr_5,groceries,912.78,attr_5,user_441,5351.65,groceries,1047,1,0.17,1,1,1,0.119,0,0
03790170,5005.39,electronics,COD,50002,2026-04-06T17:03:00,agent_48,93,electronics,6946.88,attr_5,electronics,5005.39,attr_5,user_286,2979.44,electronics,1459,1,0.86,1,1,1,0.602,0,0
23f26d90,5578.79,groceries,COD,50006,2026-01-02T13:14:00,agent_1,17,groceries,7404.85,attr_4,groceries,5578.79,attr_4,user_264,3895.4,home,568,1,0.05,1,1,1,0.015,0,0
3ce2b6a0,3413.76,fashion,COD,500012,2026-03-30T02:12:00,agent_22,64,fashion,5330.06,attr_4,fashion,3413.76,attr_4,user_357,4454.51,fashion,1259,1,0.67,1,1,1,0.469,0,0
6775cf1c,3271.09,flights,COD,50002,2026-04-21T20:26:00,agent_4,31,flights,4007.42,attr_1,flights,3271.09,attr_1,user_111,3065.58,flights,461,1,0.89,1,1,1,0.623,0,0
1d97f5d0,1435.99,fashion,COD,500015,2026-03-01T16:46:00,agent_3,7,fashion,1060.1,attr_5,fashion,1435.99,attr_5,user_433,2040.95,fashion,136,1,0.04,1,0,1,0.028,1,0
d6c881d9,5530.76,electronics,COD,500011,2026-04-10T05:16:00,agent_36,30,electronics,5729.69,attr_2,electronics,5530.76,attr_2,user_81,3133.6,electronics,92,1,0.69,1,1,1,0.483,0,0
13ffc2b8,800.68,footwear,COD,500014,2026-03-03T09:07:00,agent_24,4,footwear,916.47,attr_3,footwear,800.68,attr_3,user_303,3769.99,footwear,169,1,0.8,1,1,1,0.56,1,0
f8f8b24c,3715.63,electronics,COD,50009,2026-04-02T20:37:00,agent_26,167,electronics,4221.38,attr_1,electronics,3715.63,attr_1,user_445,516.74,electronics,394,1,0.67,1,1,1,0.469,0,0
d4931e75,7847.94,footwear,prepaid,50007,2026-03-13T14:54:00,agent_57,164,footwear,5329.08,attr_1,footwear,7847.94,attr_1,user_344,1934.73,footwear,1300,1,0.33,1,0,1,0.231,0,0
64b353ba,3375.55,home,COD,50003,2026-04-24T05:31:00,agent_18,76,home,4091.81,attr_1,home,3375.55,attr_1,user_17,2998.68,home,191,1,0.11,1,1,1,0.077,0,0
6e219f02,6589.43,groceries,prepaid,50006,2026-04-02T03:25:00,agent_36,345,groceries,7124.55,attr_1,groceries,6589.43,attr_1,user_457,5940.99,groceries,773,1,0.11,1,1,1,0.077,0,0
a2f5d983,5014.76,electronics,COD,50004,2026-02-26T05:11:00,agent_39,46,electronics,6749.13,attr_2,electronics,5014.76,attr_2,user_143,3749.63,electronics,656,1,0.36,1,1,1,0.252,1,0
d7bacd03,5333.59,fashion,prepaid,50002,2026-05-13T20:35:00,agent_34,131,fashion,7053.76,attr_3,fashion,5333.59,attr_3,user_214,1483.12,fashion,617,0,0.7,1,1,1,0.49,1,0
41880c75,2523.79,footwear,prepaid,500015,2026-01-26T18:29:00,agent_10,147,footwear,2244.54,attr_2,footwear,2523.79,attr_5,user_195,626.41,electronics,1253,1,0.89,1,0,0,0.267,1,0
ce86d822,4737.12,groceries,COD,50008,2026-04-21T16:55:00,agent_49,327,groceries,7698.83,attr_3,groceries,4737.12,attr_3,user_44,2099.6,fashion,1330,1,0.83,1,1,1,0.249,0,0
aa23e3b8,1058.06,flights,COD,500017,2026-01-22T08:06:00,agent_26,102,flights,1606.73,attr_3,flights,1058.06,attr_3,user_378,5063.32,flights,113,1,0.96,1,1,1,0.672,1,0
924b23b4,5025.52,home,COD,50004,2026-02-03T11:19:00,agent_19,157,home,7751.67,attr_3,home,5025.52,attr_3,user_279,4483.3,home,935,1,0.9,1,1,1,0.63,0,1
864f19b8,8255.54,flights,prepaid,500018,2026-03-11T04:45:00,agent_52,3,home,7100.43,attr_3,flights,8255.54,attr_3,user_247,5391.68,home,183,1,0.9,0,0,1,0.27,1,0
513d3273,7141.26,home,COD,50001,2026-03-29T07:49:00,agent_27,133,home,4505.26,attr_5,home,7141.26,attr_4,user_321,2977.19,electronics,419,1,0.89,1,0,0,0.267,0,0
e4f69e54,6670.07,home,COD,50009,2026-03-13T01:48:00,agent_26,18,fashion,4311.0,attr_5,home,6670.07,attr_1,user_121,4501.23,fashion,459,1,0.45,0,0,0,0.135,0,0
bacfef1d,3905.63,footwear,COD,50009,2026-04-23T02:17:00,agent_18,340,footwear,5490.26,attr_1,footwear,3905.63,attr_1,user_255,5906.67,footwear,136,1,0.11,1,1,1,0.077,0,0
06dd71d6,7150.89,electronics,prepaid,50001,2026-03-10T22:23:00,agent_57,3,electronics,5032.84,attr_3,electronics,7150.89,attr_4,user_204,1646.86,electronics,19,1,0.62,1,0,0,0.434,0,0
d41fcea0,6770.17,fashion,prepaid,500012,2026-04-11T05:23:00,agent_17,86,fashion,7963.75,attr_3,fashion,6770.17,attr_3,user_156,2194.59,flights,234,0,0.34,1,1,1,0.102,1,0
f9f1700b,5723.73,flights,COD,50008,2026-02-20T02:49:00,agent_38,197,flights,6952.04,attr_1,flights,5723.73,attr_1,user_420,4969.37,footwear,154,0,0.0,1,1,1,0.0,0,0
8cfd8abd,3572.83,flights,prepaid,500015,2026-01-12T13:39:00,agent_3,140,flights,5619.79,attr_1,flights,3572.83,attr_1,user_151,1147.81,flights,273,1,0.39,1,1,1,0.273,0,1
d8327142,7164.38,fashion,prepaid,500018,2026-01-12T02:11:00,agent_56,272,fashion,6320.73,attr_1,fashion,7164.38,attr_4,user_73,776.95,fashion,727,1,0.84,1,0,0,0.588,1,0
893193e8,7438.43,home,prepaid,50008,2026-03-02T21:25:00,agent_1,28,fashion,6268.0,attr_5,home,7438.43,attr_5,user_253,2148.4,electronics,1331,1,0.93,0,0,1,0.279,0,1
316f26c5,3500.71,fashion,COD,50003,2026-05-16T14:48:00,agent_42,66,fashion,5560.03,attr_5,fashion,3500.71,attr_5,user_16,4438.6,flights,1003,1,0.5,1,1,1,0.15,0,0
bc9aeb69,4037.09,electronics,COD,500015,2026-04-22T19:56:00,agent_2,60,electronics,6680.24,attr_2,electronics,4037.09,attr_2,user_214,620.73,electronics,232,1,0.97,1,1,1,0.679,0,0
b20d78c1,744.06,footwear,COD,500010,2026-03-02T07:05:00,agent_44,139,footwear,1085.84,attr_2,footwear,744.06,attr_2,user_417,4459.39,footwear,1226,1,0.86,1,1,1,0.602,0,0
da0ec2c1,1970.26,groceries,COD,500017,2026-02-16T01:01:00,agent_49,32,groceries,3248.98,attr_4,groceries,1970.26,attr_4,user_450,3233.97,flights,827,1,0.1,1,1,1,0.03,1,0
848889f8,5532.72,electronics,COD,50008,2026-02-03T15:23:00,agent_29,27,electronics,5776.03,attr_1,electronics,5532.72,attr_1,user_251,2086.85,electronics,286,1,0.17,1,1,1,0.119,1,0
c3865b35,3500.14,home,prepaid,500015,2026-03-29T02:48:00,agent_27,495,home,5487.3,attr_3,home,3500.14,attr_3,user_228,4583.52,home,1407,1,0.07,1,1,1,0.049,0,0
34ad7790,2118.25,home,prepaid,500012,2026-03-02T18:57:00,agent_35,32,home,2896.41,attr_1,home,2118.25,attr_1,user_126,3614.71,groceries,534,1,0.92,1,1,1,0.276,0,0
95881c41,5490.46,fashion,COD,500011,2026-01-07T02:34:00,agent_33,238,fashion,7936.26,attr_4,fashion,5490.46,attr_4,user_329,3875.9,home,1224,0,0.87,1,1,1,0.261,1,0
ed5590e4,9289.0,fashion,prepaid,500019,2026-04-24T02:55:00,agent_20,66,fashion,6732.58,attr_3,fashion,9289.0,attr_3,user_91,2985.77,fashion,43,1,0.66,1,0,1,0.462,0,0
cc65eb73,6970.7,footwear,COD,50008,2026-03-12T03:32:00,agent_23,41,footwear,7258.11,attr_3,footwear,6970.7,attr_3,user_497,4554.84,footwear,1431,1,0.17,1,1,1,0.119,1,0
1a3946e0,2067.4,fashion,prepaid,500010,2026-04-13T18:40:00,agent_17,182,fashion,2546.97,attr_1,fashion,2067.4,attr_1,user_247,3893.57,fashion,255,1,0.54,1,1,1,0.378,0,0
bc3d300b,2846.33,flights,COD,50005,2026-03-29T23:26:00,agent_9,87,flights,4343.17,attr_1,flights,2846.33,attr_1,user_334,5730.96,flights,249,1,0.99,1,1,1,0.693,0,0
66fc35b1,2476.12,electronics,COD,500017,2026-05-02T06:56:00,agent_46,187,electronics,2110.17,attr_3,electronics,2476.12,attr_1,user_359,5058.79,electronics,740,1,0.05,1,0,0,0.035,0,0
f42a28f9,1377.27,electronics,prepaid,500010,2026-03-27T17:19:00,agent_9,146,electronics,1218.64,attr_2,electronics,1377.27,attr_3,user_218,1080.61,electronics,1496,1,0.21,1,0,0,0.147,0,0
30f1a5aa,3638.69,flights,prepaid,50004,2026-03-16T14:01:00,agent_35,29,flights,2790.96,attr_2,flights,3638.69,attr_2,user_384,2581.95,flights,730,1,0.73,1,0,1,0.511,0,0
828947b8,3611.85,groceries,COD,500018,2026-04-10T00:36:00,agent_10,46,groceries,5377.43,attr_2,groceries,3611.85,attr_2,user_32,2810.49,home,914,1,0.08,1,1,1,0.024,0,0
e3f3529c,3619.28,electronics,COD,50005,2026-03-25T09:49:00,agent_15,152,electronics,2383.75,attr_2,electronics,3619.28,attr_2,user_423,4837.36,fashion,1018,1,0.6,1,0,1,0.18,1,0
df8c5662,3288.26,electronics,prepaid,50007,2026-03-24T14:05:00,agent_57,11,electronics,3990.94,attr_3,electronics,3288.26,attr_3,user_186,2796.76,electronics,1403,1,0.09,1,1,1,0.063,0,0
8de9c5fa,6518.63,groceries,COD,500011,2026-02-20T19:03:00,agent_57,49,groceries,6662.99,attr_3,groceries,6518.63,attr_3,user_285,5938.34,footwear,38,1,0.2,1,1,1,0.06,0,0
a83c4323,4367.53,flights,prepaid,500017,2026-02-09T15:44:00,agent_52,316,flights,6565.48,attr_2,flights,4367.53,attr_2,user_65,3054.31,home,456,1,0.85,1,1,1,0.255,0,0
b652f67e,2411.87,footwear,COD,50004,2026-01-26T12:15:00,agent_10,36,footwear,2607.48,attr_3,footwear,2411.87,attr_3,user_96,503.25,home,386,1,0.34,1,1,1,0.102,0,0
30335273,5902.39,home,COD,500010,2026-02-22T17:33:00,agent_59,1,home,6305.57,attr_2,home,5902.39,attr_2,user_330,4561.49,home,20,1,0.1,1,1,1,0.07,1,0
c01e8ab6,3108.33,electronics,COD,500014,2026-04-13T00:46:00,agent_29,69,electronics,3646.32,attr_3,electronics,3108.33,attr_3,user_279,2406.55,electronics,480,1,0.38,1,1,1,0.266,0,0
2f87351f,4737.48,footwear,COD,500015,2026-02-05T08:46:00,agent_40,325,footwear,7781.82,attr_4,footwear,4737.48,attr_4,user_461,1767.01,footwear,1111,1,0.35,1,1,1,0.245,0,0
f09ebaf5,4530.23,fashion,prepaid,50009,2026-04-08T07:09:00,agent_30,108,fashion,5560.59,attr_4,fashion,4530.23,attr_4,user_273,5698.15,fashion,984,1,0.76,1,1,1,0.532,0,0
f695a5a8,2151.76,electronics,COD,50004,2026-03-14T10:24:00,agent_25,22,electronics,2030.49,attr_2,electronics,2151.76,attr_2,user_175,1309.28,electronics,1266,1,0.78,1,0,1,0.546,1,0
1fba4dcc,5035.34,footwear,COD,50009,2026-03-30T12:57:00,agent_32,26,footwear,6789.93,attr_4,footwear,5035.34,attr_4,user_483,3303.01,footwear,856,1,0.56,1,1,1,0.392,0,0
312fd80d,4500.3,electronics,COD,500016,2026-03-10T06:05:00,agent_59,104,electronics,3545.63,attr_1,electronics,4500.3,attr_1,user_328,2739.11,electronics,1020,1,0.94,1,0,1,0.658,1,0
5ebca07d,2815.48,fashion,prepaid,50007,2026-05-11T14:42:00,agent_54,71,fashion,3269.79,attr_5,fashion,2815.48,attr_5,user_248,637.82,fashion,1404,1,0.4,1,1,1,0.28,0,0
bf9c269c,5347.74,groceries,prepaid,500010,2026-04-29T08:51:00,agent_4,11,groceries,7611.59,attr_3,groceries,5347.74,attr_3,user_341,5715.54,home,870,1,0.31,1,1,1,0.093,1,0
a42c0e70,728.94,home,COD,500019,2026-03-28T06:32:00,agent_25,206,home,1147.33,attr_1,home,728.94,attr_1,user_477,3971.41,flights,1136,1,0.3,1,1,1,0.09,1,0
da1676ec,3431.29,electronics,prepaid,50002,2026-02-27T21:06:00,agent_21,109,electronics,3768.88,attr_3,electronics,3431.29,attr_3,user_5,600.39,electronics,1291,1,0.78,1,1,1,0.546,0,0
8f751fb8,5808.41,groceries,COD,50009,2026-01-31T04:38:00,agent_27,183,groceries,4090.45,attr_2,groceries,5808.41,attr_2,user_261,5859.55,footwear,611,1,0.43,1,0,1,0.129,1,0
