order_id,order_value,category,payment_mode,pincode,timestamp,agent_id,agent_age_days,intent_category,intent_max_price,intent_key_attribute,order_category,order_price,order_key_attribute,user_id,user_historical_avg_order_value,user_historical_category,user_account_age_days,device_ip_consistency,user_past_over_budget_kept_rate,category_match,price_within_budget,attribute_match,preference_fit_signal,is_fraud,is_return_or_mismatch,true_spike_window,true_ring_id,fraud_risk_score,intent_match_confidence,preference_fit_score,decision,reason
txn_001573,2621.3,electronics,prepaid,500014,2026-01-04T09:21:00,agent_45,181,electronics,2479.61,attr_3,electronics,2621.3,attr_3,user_189,1528.21,electronics,1029,1,0.77,1,0,1,0.539,0,1,False,-1,0.205,0.419,0.77,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.42), but this customer's history (preference-fit 0.77) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001574,1271.64,groceries,prepaid,500012,2026-01-10T19:13:00,agent_23,19,groceries,1063.78,attr_4,groceries,1271.64,attr_4,user_94,1824.43,groceries,520,1,0.52,1,0,1,0.364,0,0,False,-1,0.197,0.392,0.52,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.39), but this customer's history (preference-fit 0.52) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001575,5248.1,footwear,COD,50005,2026-01-03T13:20:00,agent_41,88,footwear,5428.81,attr_5,footwear,5248.1,attr_5,user_384,5699.15,fashion,249,1,0.12,1,1,1,0.036,1,0,False,-1,0.384,0.723,0.024,HOLD_QUICK_VERIFY,"Fraud-risk score 0.38 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001576,3615.33,home,COD,50002,2026-01-12T21:17:00,agent_55,135,home,3861.24,attr_3,home,3615.33,attr_3,user_385,3248.45,home,177,1,0.88,1,1,1,0.616,0,1,False,-1,0.227,0.723,0.88,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001577,7890.44,home,COD,500016,2026-01-06T16:36:00,agent_36,195,home,7899.16,attr_3,home,7890.44,attr_3,user_346,3106.14,home,704,1,0.65,1,1,1,0.455,0,0,False,-1,0.24,0.723,0.65,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001578,2827.43,flights,COD,50005,2026-01-10T11:56:00,agent_43,156,flights,2235.34,attr_3,flights,2827.43,attr_1,user_200,670.09,flights,1201,1,0.62,1,0,0,0.434,0,0,False,-1,0.242,0.292,0.62,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.29), but this customer's history (preference-fit 0.62) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001579,1123.91,groceries,COD,50008,2026-01-08T05:59:00,agent_9,310,groceries,1482.66,attr_1,groceries,1123.91,attr_1,user_147,3469.82,groceries,898,1,0.36,1,1,1,0.252,0,0,False,-1,0.284,0.723,0.36,HOLD_QUICK_VERIFY,"Fraud-risk score 0.28 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001580,2929.86,flights,prepaid,50006,2026-01-11T18:00:00,agent_19,2,flights,3705.77,attr_4,flights,2929.86,attr_4,user_28,4715.86,flights,1169,1,0.84,1,1,1,0.588,0,0,False,-1,0.274,0.723,0.84,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.27 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.84) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_001581,8242.83,home,COD,50007,2026-01-14T14:27:00,agent_26,6,home,7717.81,attr_3,home,8242.83,attr_4,user_452,1904.47,home,1426,1,0.59,1,0,0,0.413,1,0,False,-1,0.468,0.326,0.59,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001582,3544.34,groceries,prepaid,50007,2026-01-06T23:28:00,agent_45,518,groceries,3965.88,attr_5,groceries,3544.34,attr_5,user_341,2420.28,groceries,1313,1,0.22,1,1,1,0.154,0,0,False,-1,0.201,0.723,0.22,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001583,7035.83,flights,prepaid,50002,2026-01-04T10:58:00,agent_2,40,flights,7872.52,attr_3,flights,7035.83,attr_3,user_140,674.0,flights,1267,0,0.12,1,1,1,0.084,0,0,False,-1,0.24,0.723,0.12,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001584,6114.26,electronics,COD,50007,2026-01-11T12:44:00,agent_4,40,electronics,6712.6,attr_3,electronics,6114.26,attr_3,user_397,4260.18,electronics,1153,1,0.26,1,1,1,0.182,0,0,False,-1,0.298,0.723,0.26,HOLD_QUICK_VERIFY,"Fraud-risk score 0.30 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001585,3262.4,electronics,COD,50005,2026-01-04T10:11:00,agent_29,614,electronics,4580.27,attr_5,electronics,3262.4,attr_5,user_33,4588.34,electronics,186,1,0.12,1,1,1,0.084,0,0,False,-1,0.209,0.723,0.12,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001586,5490.5,footwear,COD,500011,2026-01-01T16:13:00,agent_38,16,home,5113.08,attr_1,footwear,5490.5,attr_1,user_253,2823.16,home,1260,1,0.94,0,0,1,0.282,1,0,False,-1,0.367,0.237,0.188,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001587,1792.67,fashion,prepaid,500017,2026-01-05T08:06:00,agent_13,292,fashion,2528.07,attr_2,fashion,1792.67,attr_2,user_270,4267.28,home,122,1,0.68,1,1,1,0.204,0,0,False,-1,0.214,0.723,0.136,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001588,4129.4,fashion,COD,50009,2026-01-14T20:34:00,agent_16,102,fashion,5200.94,attr_1,fashion,4129.4,attr_1,user_454,5457.49,fashion,1138,1,0.85,1,1,1,0.595,1,0,False,-1,0.371,0.723,0.85,HOLD_QUICK_VERIFY,"Fraud-risk score 0.37 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001589,2625.84,flights,COD,500016,2026-01-14T15:58:00,agent_53,29,flights,3279.2,attr_5,flights,2625.84,attr_5,user_5,4174.61,home,1332,1,0.27,1,1,1,0.081,0,0,False,-1,0.227,0.723,0.054,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001590,1838.19,flights,prepaid,50001,2026-01-12T00:48:00,agent_24,97,flights,1928.06,attr_1,flights,1838.19,attr_1,user_295,4725.78,flights,844,1,0.42,1,1,1,0.294,0,0,False,-1,0.225,0.723,0.42,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001591,4454.91,footwear,prepaid,50006,2026-01-10T14:07:00,agent_41,315,footwear,5810.83,attr_4,footwear,4454.91,attr_4,user_374,2086.72,footwear,1003,1,0.52,1,1,1,0.364,0,0,False,-1,0.218,0.723,0.52,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_001592,2234.03,electronics,COD,500017,2026-01-12T21:54:00,agent_58,17,electronics,2786.59,attr_2,electronics,2234.03,attr_2,user_251,5831.56,fashion,175,1,0.76,1,1,1,0.228,1,0,False,-1,0.468,0.723,0.152,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001593,4896.15,home,COD,50001,2026-01-10T02:57:00,agent_37,85,home,5843.67,attr_2,home,4896.15,attr_2,user_133,2863.32,home,1372,1,0.89,1,1,1,0.623,0,0,False,-1,0.293,0.723,0.89,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.29 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.89) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_001594,6774.93,electronics,COD,50007,2026-01-04T18:40:00,agent_27,160,electronics,5086.57,attr_5,electronics,6774.93,attr_5,user_66,4834.41,flights,75,1,0.8,1,0,1,0.24,0,0,False,-1,0.299,0.366,0.16,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.30 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.80) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_001595,2318.77,electronics,prepaid,50004,2026-01-11T02:36:00,agent_48,213,electronics,2934.88,attr_5,electronics,2318.77,attr_5,user_68,5536.04,electronics,722,1,0.12,1,1,1,0.084,0,0,False,-1,0.236,0.723,0.12,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001596,3103.35,home,COD,50005,2026-01-14T05:18:00,agent_39,179,home,4468.98,attr_3,home,3103.35,attr_3,user_452,4074.88,home,139,1,0.26,1,1,1,0.182,0,0,False,-1,0.211,0.723,0.26,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001597,1418.19,fashion,COD,500018,2026-01-01T14:47:00,agent_26,29,fashion,1468.89,attr_5,fashion,1418.19,attr_5,user_354,1074.76,fashion,163,1,0.44,1,1,1,0.308,0,0,False,-1,0.195,0.723,0.44,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_001598,4253.09,electronics,COD,500017,2026-01-09T18:21:00,agent_37,146,electronics,2774.06,attr_4,electronics,4253.09,attr_1,user_151,4253.84,electronics,484,1,0.16,1,0,0,0.112,1,0,True,-1,0.414,0.249,0.16,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001599,1008.62,electronics,prepaid,500020,2026-01-10T12:30:00,agent_17,15,electronics,1287.29,attr_3,electronics,1008.62,attr_3,user_139,5131.06,electronics,294,1,0.87,1,1,1,0.609,0,0,False,-1,0.199,0.723,0.87,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001600,3929.26,electronics,COD,50006,2026-01-08T09:30:00,agent_24,54,electronics,4780.16,attr_5,electronics,3929.26,attr_5,user_462,3277.33,home,1359,1,0.61,1,1,1,0.183,1,0,False,-1,0.485,0.723,0.122,HOLD_FRAUD_REVIEW,Fraud-risk score 0.49 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001601,7216.91,footwear,prepaid,500011,2026-01-06T11:02:00,agent_41,22,footwear,6244.93,attr_3,footwear,7216.91,attr_3,user_379,2918.49,flights,779,1,0.69,1,0,1,0.207,0,1,False,-1,0.234,0.4,0.138,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.40) and doesn't align with this customer's history (preference-fit 0.14) — likely a mistaken purchase, held to prevent a probable return."
txn_001602,3256.85,footwear,COD,500013,2026-01-13T23:46:00,agent_47,39,footwear,4366.89,attr_5,footwear,3256.85,attr_5,user_54,4699.64,footwear,1260,0,0.47,1,1,1,0.329,1,0,False,-1,0.552,0.723,0.47,HOLD_FRAUD_REVIEW,Fraud-risk score 0.55 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001603,4597.33,groceries,prepaid,50009,2026-01-03T07:11:00,agent_38,0,groceries,3796.07,attr_1,groceries,4597.33,attr_2,user_477,920.31,groceries,785,1,0.25,1,0,0,0.175,0,1,False,-1,0.274,0.301,0.25,HOLD_QUICK_VERIFY,"Fraud-risk score 0.27 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001604,1999.16,electronics,COD,500017,2026-01-14T05:48:00,agent_28,45,electronics,2525.45,attr_2,electronics,1999.16,attr_2,user_141,5078.19,home,814,1,0.81,1,1,1,0.243,0,0,False,-1,0.285,0.723,0.162,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.28 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.81) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_001605,2410.83,fashion,COD,50007,2026-01-01T11:32:00,agent_18,430,fashion,2082.63,attr_1,fashion,2410.83,attr_1,user_410,5468.63,fashion,691,1,0.52,1,0,1,0.364,0,0,False,-1,0.265,0.399,0.52,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001606,5324.62,electronics,prepaid,500018,2026-01-01T10:13:00,agent_22,43,electronics,6748.62,attr_2,electronics,5324.62,attr_2,user_179,2055.52,electronics,640,1,0.24,1,1,1,0.168,0,0,False,-1,0.191,0.723,0.24,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_001607,1087.16,electronics,COD,500015,2026-01-05T02:51:00,agent_19,385,electronics,997.41,attr_1,electronics,1087.16,attr_1,user_373,5202.18,flights,1165,1,0.85,1,0,1,0.255,0,0,False,-1,0.252,0.413,0.17,HOLD_CONFIRM_WITH_HUMAN,"Fraud-risk score 0.25 is borderline (within 0.05 of threshold 0.25), but strong customer history (0.85) and a clean device/IP signal on this transaction downgrade this to human confirmation rather than fraud review."
txn_001608,7529.21,groceries,prepaid,500013,2026-01-06T08:10:00,agent_45,60,groceries,5059.95,attr_2,groceries,7529.21,attr_2,user_442,1630.05,groceries,1012,0,0.75,1,0,1,0.525,0,0,False,-1,0.26,0.337,0.75,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001609,1759.34,fashion,prepaid,50008,2026-01-06T15:48:00,agent_32,14,fashion,1963.96,attr_1,fashion,1759.34,attr_1,user_25,2205.74,fashion,661,1,0.96,1,1,1,0.672,1,0,True,-1,0.403,0.723,0.96,HOLD_QUICK_VERIFY,"Fraud-risk score 0.40 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001610,2747.72,electronics,COD,50002,2026-01-08T15:57:00,agent_12,372,electronics,1905.58,attr_2,electronics,2747.72,attr_1,user_191,525.01,electronics,696,1,0.4,1,0,0,0.28,1,0,False,-1,0.385,0.263,0.4,HOLD_QUICK_VERIFY,"Fraud-risk score 0.38 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001611,6559.96,electronics,COD,500017,2026-01-08T22:13:00,agent_46,109,electronics,7530.29,attr_4,electronics,6559.96,attr_4,user_256,691.69,electronics,579,1,0.11,1,1,1,0.077,0,0,False,-1,0.248,0.723,0.11,AUTO_APPROVE,Low fraud-risk (0.25) and high intent-match confidence (0.72) — auto-approved.
txn_001612,6163.1,footwear,prepaid,500018,2026-01-06T00:10:00,agent_46,154,footwear,7645.61,attr_2,footwear,6163.1,attr_2,user_437,4401.77,footwear,1248,1,0.62,1,1,1,0.434,0,0,False,-1,0.192,0.723,0.62,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_001613,2290.22,electronics,COD,500019,2026-01-09T14:38:00,agent_30,5,electronics,3089.13,attr_2,electronics,2290.22,attr_2,user_411,5392.37,electronics,1342,1,0.18,1,1,1,0.126,0,0,False,-1,0.298,0.723,0.18,HOLD_QUICK_VERIFY,"Fraud-risk score 0.30 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001614,879.7,flights,prepaid,500010,2026-01-03T13:00:00,agent_48,257,flights,1348.89,attr_5,flights,879.7,attr_5,user_79,1796.09,flights,987,1,0.78,1,1,1,0.546,0,0,False,-1,0.204,0.723,0.78,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001615,8135.84,home,COD,500013,2026-01-12T08:23:00,agent_28,121,flights,7540.22,attr_2,home,8135.84,attr_1,user_12,4350.49,flights,669,1,0.7,0,0,0,0.21,1,0,False,-1,0.226,0.173,0.14,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.17) and doesn't align with this customer's history (preference-fit 0.14) — likely a mistaken purchase, held to prevent a probable return."
txn_001616,1810.66,fashion,prepaid,500011,2026-01-04T17:09:00,agent_33,76,fashion,2278.75,attr_4,fashion,1810.66,attr_4,user_325,2275.34,fashion,722,0,0.67,1,1,1,0.469,1,0,False,-1,0.493,0.723,0.67,HOLD_FRAUD_REVIEW,Fraud-risk score 0.49 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001617,1939.5,electronics,COD,500015,2026-01-02T20:08:00,agent_29,17,electronics,1478.57,attr_3,electronics,1939.5,attr_3,user_204,1769.19,electronics,1187,1,0.79,1,0,1,0.553,1,0,True,-1,0.447,0.369,0.79,HOLD_QUICK_VERIFY,"Fraud-risk score 0.45 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001618,5785.06,footwear,prepaid,50008,2026-01-12T23:09:00,agent_9,74,footwear,6773.39,attr_2,footwear,5785.06,attr_2,user_275,3411.95,footwear,494,0,0.83,1,1,1,0.581,1,0,False,-1,0.554,0.723,0.83,HOLD_FRAUD_REVIEW,Fraud-risk score 0.55 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001619,6896.5,fashion,prepaid,500018,2026-01-01T09:35:00,agent_47,447,fashion,5779.55,attr_1,fashion,6896.5,attr_1,user_358,986.53,fashion,684,1,0.87,1,0,1,0.609,0,0,False,-1,0.194,0.392,0.87,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.39), but this customer's history (preference-fit 0.87) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001620,3173.96,footwear,COD,500019,2026-01-04T08:08:00,agent_3,7,footwear,4213.68,attr_3,footwear,3173.96,attr_3,user_178,523.51,footwear,255,1,0.57,1,1,1,0.399,0,0,False,-1,0.421,0.723,0.57,HOLD_QUICK_VERIFY,"Fraud-risk score 0.42 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001621,4024.53,footwear,COD,500012,2026-01-07T10:09:00,agent_52,297,footwear,6385.61,attr_2,footwear,4024.53,attr_2,user_44,1776.53,footwear,286,0,0.31,1,1,1,0.217,0,0,False,-1,0.24,0.723,0.31,AUTO_APPROVE,Low fraud-risk (0.24) and high intent-match confidence (0.72) — auto-approved.
txn_001622,7307.78,home,prepaid,500010,2026-01-07T13:40:00,agent_23,428,home,7553.81,attr_1,home,7307.78,attr_1,user_314,2525.49,fashion,763,1,0.52,1,1,1,0.156,0,0,False,-1,0.185,0.723,0.104,AUTO_APPROVE,Low fraud-risk (0.19) and high intent-match confidence (0.72) — auto-approved.
txn_001623,637.36,groceries,COD,500018,2026-01-03T15:23:00,agent_6,20,groceries,884.57,attr_1,groceries,637.36,attr_1,user_401,2156.71,groceries,1307,1,0.37,1,1,1,0.259,0,0,False,-1,0.2,0.723,0.37,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001624,4833.34,groceries,COD,500011,2026-01-06T21:03:00,agent_19,140,groceries,3122.3,attr_3,groceries,4833.34,attr_3,user_204,3052.73,groceries,46,1,0.54,1,0,1,0.378,0,0,False,-1,0.223,0.326,0.54,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.33), but this customer's history (preference-fit 0.54) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001625,6952.73,fashion,COD,500011,2026-01-04T11:10:00,agent_43,121,fashion,7418.32,attr_5,fashion,6952.73,attr_5,user_358,3979.9,home,1448,1,0.95,1,1,1,0.285,0,0,False,-1,0.216,0.723,0.19,AUTO_APPROVE,Low fraud-risk (0.22) and high intent-match confidence (0.72) — auto-approved.
txn_001626,3089.33,fashion,prepaid,50005,2026-01-11T14:35:00,agent_38,87,fashion,3713.37,attr_3,fashion,3089.33,attr_3,user_450,4879.58,flights,687,1,0.78,1,1,1,0.234,0,0,False,-1,0.199,0.723,0.156,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001627,5932.07,electronics,prepaid,50007,2026-01-14T00:20:00,agent_47,106,electronics,7350.33,attr_2,electronics,5932.07,attr_2,user_289,3088.81,electronics,1101,1,0.11,1,1,1,0.077,0,0,False,-1,0.298,0.723,0.11,HOLD_QUICK_VERIFY,"Fraud-risk score 0.30 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001628,4999.57,groceries,COD,500013,2026-01-06T09:08:00,agent_50,164,groceries,5199.98,attr_3,groceries,4999.57,attr_3,user_99,2657.52,home,1489,1,0.03,1,1,1,0.009,1,0,False,-1,0.467,0.723,0.006,HOLD_FRAUD_REVIEW,Fraud-risk score 0.47 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001629,2945.19,fashion,prepaid,500014,2026-01-02T04:52:00,agent_57,70,fashion,2290.54,attr_2,fashion,2945.19,attr_2,user_94,4253.58,fashion,1294,1,0.91,1,0,1,0.637,0,0,False,-1,0.192,0.374,0.91,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.37), but this customer's history (preference-fit 0.91) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001630,9454.16,fashion,COD,500016,2026-01-07T23:35:00,agent_59,40,electronics,7964.11,attr_4,fashion,9454.16,attr_4,user_327,4124.6,footwear,759,1,0.67,0,0,1,0.201,0,0,False,-1,0.221,0.221,0.134,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.22) and doesn't align with this customer's history (preference-fit 0.13) — likely a mistaken purchase, held to prevent a probable return."
txn_001631,4837.02,groceries,prepaid,500016,2026-01-13T14:41:00,agent_52,41,groceries,4506.29,attr_5,groceries,4837.02,attr_5,user_187,2052.82,groceries,23,1,0.69,1,0,1,0.483,0,0,False,-1,0.19,0.416,0.5,HOLD_CONFIRM_WITH_HUMAN,"Order deviates from stated intent (intent-match confidence 0.42), but this customer's history (preference-fit 0.50) suggests they may welcome this — routed to a quick human confirmation instead of auto-block."
txn_001632,4171.31,home,prepaid,50009,2026-01-14T18:15:00,agent_53,147,home,4754.93,attr_4,home,4171.31,attr_4,user_406,4955.06,home,654,1,0.64,1,1,1,0.448,0,0,False,-1,0.208,0.723,0.64,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
txn_001633,6644.26,fashion,COD,500016,2026-01-06T00:33:00,agent_11,40,fashion,7309.32,attr_3,fashion,6644.26,attr_3,user_177,5246.39,fashion,1471,1,0.73,1,1,1,0.511,0,1,False,-1,0.199,0.723,0.73,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001634,5656.87,electronics,prepaid,500018,2026-01-10T11:46:00,agent_23,12,electronics,6451.56,attr_2,electronics,5656.87,attr_2,user_392,2213.91,electronics,604,1,0.01,1,1,1,0.007,0,0,False,-1,0.257,0.723,0.01,HOLD_QUICK_VERIFY,"Fraud-risk score 0.26 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001635,2819.35,home,COD,500018,2026-01-05T01:29:00,agent_19,126,home,3621.88,attr_2,home,2819.35,attr_2,user_149,4417.04,home,1233,1,0.63,1,1,1,0.441,1,0,False,-1,0.413,0.723,0.63,HOLD_QUICK_VERIFY,"Fraud-risk score 0.41 is in the ambiguous [0.25, 0.45) band — not confidently fraud, but risky enough to require a quick re-verification step rather than a full manual fraud review."
txn_001636,9127.56,footwear,prepaid,50005,2026-01-12T22:43:00,agent_19,593,flights,7785.91,attr_3,footwear,9127.56,attr_3,user_237,1980.57,flights,444,1,0.23,0,0,1,0.069,0,1,False,-1,0.202,0.223,0.046,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.22) and doesn't align with this customer's history (preference-fit 0.05) — likely a mistaken purchase, held to prevent a probable return."
txn_001637,4993.24,electronics,prepaid,500014,2026-01-07T01:12:00,agent_30,67,electronics,6017.84,attr_2,electronics,4993.24,attr_2,user_359,4839.46,footwear,164,1,0.19,1,1,1,0.057,0,0,False,-1,0.227,0.723,0.038,AUTO_APPROVE,Low fraud-risk (0.23) and high intent-match confidence (0.72) — auto-approved.
txn_001638,3572.78,home,COD,500019,2026-01-13T10:54:00,agent_57,113,home,4083.27,attr_3,home,3572.78,attr_3,user_12,3057.86,home,514,0,0.78,1,1,1,0.546,0,1,False,-1,0.48,0.723,0.78,HOLD_FRAUD_REVIEW,Fraud-risk score 0.48 exceeds the high-confidence threshold 0.45 — held for manual fraud review.
txn_001639,2880.75,groceries,COD,500016,2026-01-10T12:23:00,agent_14,58,groceries,2890.03,attr_5,groceries,2880.75,attr_5,user_357,4772.1,groceries,246,1,0.12,1,1,1,0.084,0,0,False,-1,0.203,0.723,0.12,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001640,1672.25,home,prepaid,500020,2026-01-12T09:31:00,agent_57,53,groceries,1426.86,attr_5,home,1672.25,attr_5,user_420,1478.68,groceries,131,1,0.19,0,0,1,0.057,0,0,False,-1,0.186,0.223,0.038,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.22) and doesn't align with this customer's history (preference-fit 0.04) — likely a mistaken purchase, held to prevent a probable return."
txn_001641,6009.6,flights,prepaid,50001,2026-01-11T20:05:00,agent_10,29,flights,3764.74,attr_3,flights,6009.6,attr_3,user_334,5215.16,electronics,1135,1,0.26,1,0,1,0.078,0,0,False,-1,0.216,0.317,0.052,HOLD_LIKELY_MISMATCH,"Order deviates from stated intent (intent-match confidence 0.32) and doesn't align with this customer's history (preference-fit 0.05) — likely a mistaken purchase, held to prevent a probable return."
txn_001642,1633.73,home,prepaid,50002,2026-01-12T20:45:00,agent_49,92,home,2534.54,attr_5,home,1633.73,attr_5,user_266,2257.24,home,519,1,0.08,1,1,1,0.056,0,0,False,-1,0.204,0.723,0.08,AUTO_APPROVE,Low fraud-risk (0.20) and high intent-match confidence (0.72) — auto-approved.
txn_001643,1073.59,flights,prepaid,500018,2026-01-11T23:00:00,agent_40,33,flights,1491.93,attr_2,flights,1073.59,attr_2,user_494,1344.68,fashion,1415,1,0.76,1,1,1,0.228,0,0,False,-1,0.185,0.723,0.152,AUTO_APPROVE,Low fraud-risk (0.18) and high intent-match confidence (0.72) — auto-approved.
txn_001644,3273.27,flights,prepaid,50007,2026-01-05T15:37:00,agent_12,107,flights,5238.82,attr_1,flights,3273.27,attr_1,user_177,4445.62,fashion,169,1,0.29,1,1,1,0.087,0,0,False,-1,0.211,0.723,0.058,AUTO_APPROVE,Low fraud-risk (0.21) and high intent-match confidence (0.72) — auto-approved.
